政府是否回应,发博账号,内容,点赞量,评论量,转发量,发布时间,评论链接,涉及企业,是否转发,转发自,转发内容,@的账号,@的政府账号数量,政府回复的类型(0反@1转发),政府回复的账号,回复内容,点赞量,评论量,转发量,发布时间,评论链接,涉及企业,是否转发,转发自,转发内容,@的账号
0,东-企图,请关注金光集团宁波亚洲浆纸业（APP）员工离职的艰难过程！去年12月26被迫离职，停发工资，但离职手续直到今天还没办完！！@东方论坛 @人民日报 @1818黄金眼 @宁波日报 @NBTV看看看 @宁波晚报 @宁波发布 @北仑发布 我在:104国道 ​,0,2,0,2014-01-07 17:13:01,https://weibo.cn/comment/AqUX3xnu5?uid=1374297685&rl=1#cmtfrm,宁波亚洲浆纸业,,,,@东方论坛@人民日报@宁波日报@宁波晚报@宁波发布@北仑发布,1
0,芜湖弋江警方,【下班私夹铜件 员工被拘5日】芜湖新兴铸管公司员工圣某手拎工作用劳保长手套下班，被保安发现其手套内共夹带有四个公司产品铜扣件。原来，该圣为谋取私利，将车间内生产的铜扣件放进手套内，欲趁保安不注意夹带出厂。据估价，四个铜扣件价值150元。现圣某被行政拘留五日。@平安芜湖 @安徽公安在线 ​,0,1,0,2014-01-08 15:22:00,https://weibo.cn/comment/Ar3Ew2SnG?uid=3806412719&rl=1#cmtfrm,芜湖新兴铸管,,,,@平安芜湖@安徽公安在线,2
0,最爱济南,【济南佳宝乳业等9家企业涉严重环境违法被通报】山东省环保厅8日通报，济南市佳宝乳业有限公司、淄博市山东金晶科技股份有限公司等9家企业(工业园区)存在着严重环境违法行为。省环保厅决定对这些环境违法企业实施挂牌督办。@山东环境 @济南环保 欢迎下载新浪新闻APP订阅山东新闻 http://t.cn/zRctLNJ ​,0,4,24,2014-01-09 08:31:04,https://weibo.cn/comment/Araoc0KFA?uid=3222992474&rl=1#cmtfrm,山东金晶科技股份,,,,@山东环境@济南环保,2
0,你的二手鸡,黑色GDP！据网友爆料：江苏扬州市江都区龙川钢管等污染企业24小时作业，严重噪音污染和环境污染，冒白色呛人浓烟！河水全黑了！难道给一点补偿就对得起炎黄子孙了吗？这是大家的责任！！ @江苏环保 @江苏身边事 @江都沿江开发 @扬州日报官方微博 @香港商报有限公司江苏代表处 @扬州发布 @中国环境报 ​,1,2,0,2014-01-10 18:09:40,https://weibo.cn/comment/ArnBxv37M?uid=1746825690&rl=1#cmtfrm,扬州龙川钢管,,,,@江苏环保@江苏身边事@江都沿江开发@扬州日报官方微博@香港商报有限公司江苏代表处@扬州发布@中国环境报,1
0,长沙市曙光环保公益发展中心,#曙光环保年度有约#之【年会现场】湖南水口山有色金属集团有限公司安环部洪国良部长，正在分享《水口山湘江流域重金属污染治理经验和建议》。公司前身水口山矿务局，始建于1896年，距今已有110余年历史。水口山铅锌矿局，首开全国西法采矿、选矿、冶炼之先河.@三小姐隐于世@刘帅168 @冯永锋@SEE创绿家 ​,0,0,6,2014-01-11 11:36:33,https://weibo.cn/comment/ArusthT3w?uid=3518842102&rl=1#cmtfrm,湖南水口山有色金属集团,,,,@三小姐隐于世@刘帅168@冯永锋,1
0,高明公安,#高明春运爱心接力站即将启动#2014年春运将至，为确保节日期间公路客流畅通平安，高明公安交警部门将联合广东溢达纺织有限公司于春运期间在高明主干道周田收费站搭建春运服务点，设立“佛山友爱，情暖返乡路”爱心接力站[手套]，免费为过往车辆人员提供最贴心的服务。@公安主持人 ​,1,1,3,2014-01-14 17:31:56,https://weibo.cn/comment/ArZ4dciXF?uid=1726539464&rl=1#cmtfrm,广东溢达纺织,,,,@公安主持人,1
0,深圳口岸交警,高明春运爱心接力站即将启动#2014年春运将至，为确保节日期间公路客流畅通平安，高明公安交警部门将联合广东溢达纺织有限公司于春运期间在高明主干道周田收费站搭建春运服务点，设立“佛山友爱，情暖返乡路”爱心接力站[手套]，免费为过往车辆人员提供最贴心的服务。@公安主持人 ​,0,1,0,2014-01-14 17:32:49,https://weibo.cn/comment/ArZ4dciXF?rl=1#cmtfrm,广东溢达纺织,1,高明公安,转发理由:#高明春运爱心接力站即将启动#2014年春运将至，为确保节日期间公路客流畅通平安，高明公安交警部门将联合广东溢达纺织有限公司于春运期间在高明主干道周田收费站搭建春运服务点，设立“佛山友爱，情暖返乡路”爱心接力站，免费为过往车辆人员提供最贴心的服务。      ,@公安主持人,1
0,冰冻三尺Kim,这两天发现青岛啤酒味道比以前甜了，于是我看了生产厂家，以前的深圳青岛朝日啤酒工厂不见了，这个貌似是珠海产的… 深圳青岛朝日发生什么事了吗？@深圳微博发布厅  ​,0,23,1,2014-01-19 21:57:17,https://weibo.cn/comment/AsLWp2iVP?uid=1610936455&rl=1#cmtfrm,深圳青岛啤酒朝日,,,,@深圳微博发布厅,1
0,冰冻三尺Kim,这两天发现青岛啤酒味道比以前甜了，于是我看了生产厂家，以前的深圳青岛朝日啤酒工厂不见了，这个貌似是珠海产的… 深圳青岛朝日发生什么事了吗？@深圳微博发布厅  ​,0,23,1,2014-01-19 21:57:17,https://weibo.cn/comment/AsLWp2iVP?uid=1610936455&rl=1#cmtfrm,青岛啤酒（珠海）,,,,@深圳微博发布厅,1
0,南海交警,#和谐春运，平安是福#【南海交通消息】15:00，西樵S113樵高路白云大道路口段 、西樵S113樵高路简村路段、西樵S113樵高路南海发电厂路段、西樵S269樵丹路百乐路口段交通畅顺。道路千万条，安全第一条。（K26）@南海发布 @南海公安 @佛山交警微路况 ​,0,14,14,2014-01-21 15:00:50,https://weibo.cn/comment/At24mbjrL?uid=1615113843&rl=1#cmtfrm,南海发电一厂,,,,@南海发布@南海公安@佛山交警微路况,3
0,何桐1993,最近唐山不锈钢公司正在毫无理由的进行裁员将很多在职员工调离到滦县司家营做后勤工作不仅工作性质变了距离远了两年后工资也会大幅减少大多员工都是靠这个工作养家糊口的你让我们古冶人民以后怎么生活@河北发布 @洪敏tangshan 我在:震兴道 ​,2,3,7,2014-01-21 23:18:40,https://weibo.cn/comment/At5kqrmKU?uid=2634517397&rl=1#cmtfrm,唐山不锈钢,,,,@河北发布@洪敏tangshan,1
0,上善若水-白坭,1月22日下午，白坭召开白坭总商会成立大会暨企业家座谈会，庆祝白坭总商会成立并表彰2013年18家纳税超500万元纳税大户，其中，佛山恒益发电有限公司纳税总额冲破亿元大关，刷新我镇企业纳税金额的最高水平。@三水发布 ​,0,1,1,2014-01-23 11:37:59,https://weibo.cn/comment/AtjB0ERzw?uid=2610828255&rl=1#cmtfrm,佛山恒益发电,,,,@三水发布,1
0,战斗企鹅,@山东环境 济南王舍人镇恒大城小区南山东球墨铸铁管公司！ ​,0,1,0,2014-02-03 11:58:35,https://weibo.cn/comment/AuZqQ0JAn?uid=1937306823&rl=1#cmtfrm,山东球墨铸铁管,,,,@山东环境,1
0,张家港发布,#港城新闻#【“省博士后创新实践基地” 花落冶金园】基地以江苏扬子江国际冶金工业园为总站，下设江苏联冠科技有限公司、华尔润玻璃产业股份有限公司、张家港海陆环形锻件有限公司、江苏星A包装机械集团有限公司、江苏艾迪尔医疗科技股份有限公司等5个分站。 @苏州发布 @张家港在线zjgonline  ​,2,1,2,2014-02-03 14:01:56,https://weibo.cn/comment/Av0eUbscK?uid=3206440331&rl=1#cmtfrm,华尔润玻璃产业股份,,,,@苏州发布@张家港在线zjgonline,1
0,延边新闻广播,【延吉“蓝天数”连续4年达330天以上】2013年，延吉市空气质量好于二级的天数达到336天，占全年天数比例的92%，“蓝天数”连续4年达到330天以上。近年来，延吉市着力开展“青山碧水蓝天”工程。目前，延吉市已建成污水处理、垃圾处理、医疗废弃物处理、集中供热、热电厂等环境基础设施。@延边发布 ​,1,2,3,2014-02-11 09:54:17,https://weibo.cn/comment/Awc2m82w7?uid=3174810610&rl=1#cmtfrm,延吉市污水处理,,,,@延边发布,1
0,延边新闻广播,【延吉“蓝天数”连续4年达330天以上】2013年，延吉市空气质量好于二级的天数达到336天，占全年天数比例的92%，“蓝天数”连续4年达到330天以上。近年来，延吉市着力开展“青山碧水蓝天”工程。目前，延吉市已建成污水处理、垃圾处理、医疗废弃物处理、集中供热、热电厂等环境基础设施。@延边发布 ​,1,2,3,2014-02-11 09:54:17,https://weibo.cn/comment/Awc2m82w7?uid=3174810610&rl=1#cmtfrm,延吉市集中供热,,,,@延边发布,1
0,美丽大唐,【职工连环画】《马年快乐》（作者：江苏徐塘发电有限责任公司 孙亮） @中国电力报 @北极星电力网 @微博江苏 ​,3,1,1,2014-02-12 10:59:58,https://weibo.cn/comment/AwlTvF80G?uid=3872312979&rl=1#cmtfrm,江苏徐塘发电,,,,@中国电力报@北极星电力网@微博江苏,1
0,哎呀-我说命运啊,位于山东淄博临淄的阳煤集团齐鲁第一化肥有限公司，设备老旧，常年污染，印象中厂区附近几乎天天都能闻到极其刺鼻难闻的化工气味，而且经常发生爆炸，当地政府并无严格治理。从昨晚到现在，一直熏的很难受，我都不敢出门。@山东环境 @央视新闻 @中国环保卫士 @中国之声 @经济之声 @中国环保公益组委会 ​,2,6,16,2014-02-13 08:03:52,https://weibo.cn/comment/Awuax1CJg?uid=1642515237&rl=1#cmtfrm,阳煤集团淄博齐鲁第一化肥,,,,@山东环境@央视新闻@中国环保卫士@中国之声@经济之声@中国环保公益组委会,1
0,哎呀-我说命运啊,位于山东淄博临淄的阳煤集团齐鲁第一化肥有限公司，设备老旧，常年污染，印象中厂区附近几乎天天都能闻到极其刺鼻难闻的化工气味，而且经常发生爆炸，当地政府并无严格治理。从昨晚到现在，一直熏的很难受，我都不敢出门。@山东环境 @央视新闻 @中国环保卫士 @中国之声 @经济之声 @中国环保公益组委会 ​,2,6,16,2014-02-13 08:03:52,https://weibo.cn/comment/Awuax1CJg?uid=1642515237&rl=1#cmtfrm,阳煤集团淄博齐鲁第一化肥,,,,@山东环境@央视新闻@中国环保卫士@中国之声@经济之声@中国环保公益组委会,1
0,晓月堂主,位于广州市市中心区增槎路的广州发电厂又开始冒烟了。@广州环保 我在:彩滨北路 ​,2,0,0,2014-02-13 17:42:38,https://weibo.cn/comment/AwxXs6sWh?uid=1943517407&rl=1#cmtfrm,广州发电厂,,,,@广州环保,1
0,王恒wangheng,西安限行该固定限行？】华商论坛网友“蓝色回忆”说：“个人认为西安目前极重污染天限行的政策不能解决污染问题，而且最主要的问题在于部分车主成为罚款和扣分的冤大头，容易造成警民矛盾。如果真的采用限行，那就应该固定限行，平时也可以执行限行，解决大家出门拥堵问题…”http://t.cn/8FOpisB ​,0,8,1,2014-02-14 22:28:39,https://weibo.cn/comment/AwJ6WdHxB?rl=1#cmtfrm,大唐渭河热电厂,1,华商网,转发理由:@西安发布 就是屁股决定脑袋，真正的污染源中汽车尾气污染不到10%，燃煤污染占比约60%，为什么不把大唐灞桥热电厂、西郊热电厂、余下热电厂、渭河热电厂迁走？@西安发布 只敢拿平民百姓开刀，敢动央企一根汗毛吗？西安市政府学学榆林和延安吧，动一动像中国石油这样的央企让百姓看看！  赞[0]    ,@西安发布@西安发布,2
0,王恒wangheng,西安限行该固定限行？】华商论坛网友“蓝色回忆”说：“个人认为西安目前极重污染天限行的政策不能解决污染问题，而且最主要的问题在于部分车主成为罚款和扣分的冤大头，容易造成警民矛盾。如果真的采用限行，那就应该固定限行，平时也可以执行限行，解决大家出门拥堵问题…”http://t.cn/8FOpisB ​,0,8,0,2014-02-14 22:36:17,https://weibo.cn/comment/AwJ6WdHxB?rl=1#cmtfrm,大唐渭河热电厂,1,华商网,转发理由:@西安发布 就是屁股决定脑袋，真正的污染源中汽车尾气污染不到10%，燃煤污染占比约60%，为什么不把大唐灞桥热电厂、西郊热电厂、余下热电厂、渭河热电厂迁走？@西安发布 只敢拿平民百姓开刀，敢动央企一根汗毛吗？西安市政府学学榆林和延安吧，动一动像中国石油这样的央企让百姓看看！@在西安 @  赞[0]    ,@西安发布@西安发布@在西安,2
0,南海交警,#和谐春运，平安是福#【南海交通消息】12:00，西樵S113樵高路白云大道路口段、西樵S113樵高路海舟路口段、西樵S113樵高路简村路段、西樵S113樵高路南海发电厂路段、西樵S113樵高路西樵中队路段交通情况正常。安全与生命一线索，幸福和安全两相连。（K70）@南海发布 @南海公安 @佛山交警微路况 ​,1,0,0,2014-02-17 11:59:53,https://weibo.cn/comment/Ax7qjvCcx?uid=1615113843&rl=1#cmtfrm,南海发电一厂,,,,@南海发布@南海公安@佛山交警微路况,3
0,海盐石化,中国石化海盐石油支公司官方微博开通啦！求关注[抱抱]@中国石化嘉兴石油 @中石化桐乡石油支公司加油卡 @海盐网 @海盐发布 @海盐新闻网 ​,3,5,25,2014-02-17 15:56:18,https://weibo.cn/comment/Ax8YhfjHE?uid=3754686012&rl=1#cmtfrm,嘉兴石化,,,,@中国石化嘉兴石油@中石化桐乡石油支公司加油卡@海盐网@海盐发布@海盐新闻网,1
0,承希予希,福华都要上环保啦，在强悍的银也是怕死的。福华通达拟建污水处理技改项目 文章来源：中国化工报 更新时间：2014-02-19 中化新网讯 四川省乐山市福华通达农药科技有限责任公司日前表示，拟投资21350万元建设33%草甘膦铵盐水剂升级换代配套污水处理系统技改项目。@微博五通桥 @四川环保 ​,0,0,0,2014-02-20 12:45:14,https://weibo.cn/comment/AxA0deuui?uid=2424166734&rl=1#cmtfrm,四川省乐山市福华通达农药科技,,,,@微博五通桥@四川环保,1
0,赵亮绿领,#天津污染源监督#环境保护部近日对天津静海县、东丽区、滨海新区等区县大气污染防治情况进行暗访和督查。部分工业企业存在较严重的无组织排放现象，个别企业污染严重，影响了区域环境质量。天津钢管制铁有限公司、天津友发钢管有限公司、东高庄村东南炼铝厂、静海热电厂上榜！ @天津绿领@天津环保发布 ​,1,2,8,2014-02-22 13:36:25,https://weibo.cn/comment/AxTbZ1D41?uid=1627110432&rl=1#cmtfrm,天津钢管制铁,,,,@天津绿领@天津环保发布,1
0,赵亮绿领,#天津污染源监督#环境保护部近日对天津静海县、东丽区、滨海新区等区县大气污染防治情况进行暗访和督查。部分工业企业存在较严重的无组织排放现象，个别企业污染严重，影响了区域环境质量。天津钢管制铁有限公司、天津友发钢管有限公司、东高庄村东南炼铝厂、静海热电厂上榜！ @天津绿领@天津环保发布 ​,1,2,8,2014-02-22 13:36:25,https://weibo.cn/comment/AxTbZ1D41?uid=1627110432&rl=1#cmtfrm,天津钢管制铁,,,,@天津绿领@天津环保发布,1
0,赵亮绿领,天津污染源监督#环境保护部近日对天津静海县、东丽区、滨海新区等区县大气污染防治情况进行暗访和督查。部分工业企业存在较严重的无组织排放现象，个别企业污染严重，影响了区域环境质量。天津钢管制铁有限公司、天津友发钢管有限公司、东高庄村东南炼铝厂、静海热电厂上榜！ @天津绿领@天津环保发布 ​,0,2,3,2014-02-22 13:38:56,https://weibo.cn/comment/AxTbZ1D41?rl=1#cmtfrm,天津钢管制铁,1,赵亮绿领,转发理由:天津钢管制铁有限公司存在冒黑烟现象、烧结机上料系统粉尘无组织排放、自动监控设施检验标志过期等问题，如此逃过在线监测？@公众环境研究中心马军 @刘帅168 @湘潭小武哥 @心理学秦萍 //@吴雪松律师13882377285: 转发微博      ,@天津绿领@天津环保发布@公众环境研究中心马军@刘帅168@湘潭小武哥@心理学秦萍@吴雪松律师13882377285,2
0,赵亮绿领,天津污染源监督#环境保护部近日对天津静海县、东丽区、滨海新区等区县大气污染防治情况进行暗访和督查。部分工业企业存在较严重的无组织排放现象，个别企业污染严重，影响了区域环境质量。天津钢管制铁有限公司、天津友发钢管有限公司、东高庄村东南炼铝厂、静海热电厂上榜！ @天津绿领@天津环保发布 ​,0,2,3,2014-02-22 13:38:56,https://weibo.cn/comment/AxTbZ1D41?rl=1#cmtfrm,天津钢管制铁,1,赵亮绿领,转发理由:天津钢管制铁有限公司存在冒黑烟现象、烧结机上料系统粉尘无组织排放、自动监控设施检验标志过期等问题，如此逃过在线监测？@公众环境研究中心马军 @刘帅168 @湘潭小武哥 @心理学秦萍 //@吴雪松律师13882377285: 转发微博      ,@天津绿领@天津环保发布@公众环境研究中心马军@刘帅168@湘潭小武哥@心理学秦萍@吴雪松律师13882377285,2
0,广东火电送变电工程公司,我司继收到南澳863项目的表扬信之后，湛江供电局又传来了对我司110kV吴阳（金海）变电站工程的表扬信，业主的表扬是我们前进的不竭动力，优良的工程是我司对业主信任的最好答卷，为建造更多的样板工程，我们将披荆斩棘继续前行。@湛江供电 @广东电网湛江雷州供电局团委 @中国电力报 @中国南方电网公司 ​,0,0,0,2014-02-24 09:07:19,https://weibo.cn/comment/AyahKiNTX?uid=3481022971&rl=1#cmtfrm,湛江电力,,,,@湛江供电@广东电网湛江雷州供电局团委@中国电力报@中国南方电网公司,1
0,贺兰环保,问政银川 贺兰哪一年评上全国卫生城市的？现在的庆家湖污染的一塌糊涂，恶臭扑鼻 ​,0,6,0,2014-02-24 11:21:03,https://weibo.cn/comment/Ay0pxbLZr?rl=1#cmtfrm,贺兰县污水处理厂,1,rhkscfddd,,@问政银川,1
0,贺兰环保,问政银川 贺兰哪一年评上全国卫生城市的？现在的庆家湖污染的一塌糊涂，恶臭扑鼻 ​,0,6,0,2014-02-24 11:21:03,https://weibo.cn/comment/Ay0pxbLZr?rl=1#cmtfrm,贺兰县污水处理厂,1,rhkscfddd,,@问政银川,1
0,唐山微情报,【唐山拆除3座35吨转炉压钢149万吨(图)】2月23日上午10时，在丰南区唐山贝氏体钢铁(集团)有限公司厂区内，随着市长陈学军一声令下，河北省化解钢铁过剩产能第二次“周日行动”唐山3家企业设备拆除正式开始。此次行动，我市拆除3家企业各一座35吨转炉，可压减炼钢产能149万吨。@唐山发布 @燕阵-石家庄 ​,0,0,0,2014-02-24 14:53:08,https://weibo.cn/comment/Aycy79tbw?uid=3661133552&rl=1#cmtfrm,唐山贝氏体钢铁（集团）,,,,@唐山发布@燕阵-石家庄,1
0,今晚煲什么汤,"@中国广州发布 @中国新闻周刊 @大洋网 我有问题。能否明确《广州市燃煤电厂""超洁净排放""改造工作方案》中，位于西村的广州发电厂是改造，还是搬迁？另外西村能源站是否一定要在居民密集区旁边新建？ ​",0,0,0,2014-02-24 19:44:12,https://weibo.cn/comment/Ayesg6MUU?uid=2370168332&rl=1#cmtfrm,广州发电厂,,,,@中国广州发布@中国新闻周刊@大洋网,1
0,中化集团,建人正在紧张收尾中化泉州年产1200万吨炼油渣油加氢装置，高度的压力让人压抑。为缓解压力，四建项目部和业主共同促成了篮球友谊对决。体育让人忘记压力，体育增进友情。场上友情对抗，场下同一目标，按期保质建设大炼油工程。@中化集团 ​,3,7,2,2014-02-26 08:40:33,https://weibo.cn/comment/AyoURj5bB?rl=1#cmtfrm,中化泉州石化,1,中石化四建,转发理由:感谢中石化四建泉州项目全体同仁对于中化泉州石化的鼎力支持[good]@石化实说 @中化泉州团委 @王宗尚 //@四建铁军: 转发微博      ,@中化集团@石化实说@中化泉州团委@王宗尚@四建铁军,1
0,美丽大唐,【“两会”保电实录（一）】“两会”即将召开，大唐江苏徐塘发电有限责任公司详细制定保电措施，树立“没有防不胜防，只有防而不实”的理念，以“全覆盖、零容忍”的要求加大事故隐患排查力度，强化作业现场管理和危险点防控，确保“两会”保电工作万无一失。@中国能源报 @中国电力报 @平安江苏 ​,0,1,0,2014-02-27 09:17:27,https://weibo.cn/comment/AyCDlyrma?uid=3872312979&rl=1#cmtfrm,江苏徐塘发电,,,,@中国能源报@中国电力报@平安江苏,1
0,不贫嘴会死星人,致电82137777查询水表户号，想支付宝缴纳水费。接线员连我具体地址都不听完就直接打断。告知电梯房没有水费账单，没有水表户号。费用由管理处抄算。且极其肯定地说全深圳的电梯房小区都没有单独的水表户号，都不能网上缴费。必须交给管理处。@深圳市水务局 @深圳水务集团 对管理处抄表存疑，如何解决? ​,0,14,1,2014-02-27 18:03:13,https://weibo.cn/comment/AyG4L7E5H?uid=1865659072&rl=1#cmtfrm,深圳市水务（集团）,,,,@深圳市水务局@深圳水务集团,1
0,不贫嘴会死星人,工号2042原话:“你不是我们的用户。所以你不能网上缴费。你的管理处才是我们的用户。多收费你打消协投诉”。@深圳市水务局 @深圳水务集团 我不是你们的用户，我水龙头流出来的自来水是哪来的？我用水问题要找消协？而且我问的是个建成不到5年的楼盘，又不是老小区。 ​,0,0,0,2014-02-27 18:38:32,https://weibo.cn/comment/AyGj5Ebsp?uid=1865659072&rl=1#cmtfrm,深圳市水务（集团）,,,,@深圳市水务局@深圳水务集团,1
0,生态大塘,【大塘镇开展节后企业用工情况调研】近期，大塘镇组织调研组深入镇内佛山市三水佳利达纺织染有限公司、广东三水大鸿制釉有限公司等10多家化工、纺织规模以上企业进行企业用工情况调研，了解春节过后全镇劳动力供需状况，帮助企业解决用工问题。详见：http://t.cn/8F1yDS2 @三水发布 ​,0,1,0,2014-02-27 18:45:37,https://weibo.cn/comment/AyGlY9iSG?uid=2721971744&rl=1#cmtfrm,佛山市三水佳利达纺织染,,,,@三水发布,1
0,智能弱电资深人士,@日照钢铁控股集团股份有限公司 @日照环境 这是昨天和今天的对比，不知道明天会怎样？ ​,0,1,1,2014-02-28 07:48:39,https://weibo.cn/comment/AyLtNBXus?uid=2164931703&rl=1#cmtfrm,日照钢铁控股集团,,,,@日照钢铁控股集团股份有限公司@日照环境,1
1,周浦发布,#招聘信息# 周浦镇春季招聘会暨春风行动招聘专场 时间：2014年3月8日9点—11点 地点：周浦镇关岳路301号（上海傅雷中学）参加单位有上海万达、扬子江药业集团上海海尼药业有限公司等近50家。岗位有部门经理、行政人事、文员、操作工等1000个岗位。via:@周浦劳动保障http://t.cn/8F1TT45 @浦东发布 ​,1,4,5,2014-02-28 09:58:04,https://weibo.cn/comment/AyMkkx8gq?uid=2746657054&rl=1#cmtfrm,扬子江药业集团,,,,@周浦劳动保障@浦东发布,1,0,浦东发布,【周浦春季招聘会，1000个岗位等你来[围观]】找工作的亲，又一阵招聘风吹来→@周浦发布 说，招聘单位有万达、扬子江药业集团上海海尼药业、清风人家投资管理等34家，岗位有部门经理、行政人事、市场推广、财会人员、储备干部等1000个[赞]时间：3月8日9点—11点 地点：周浦关岳路301号。戳图看岗位↓↓ ​,3,10,24,2014-02-28 14:30:05,https://weibo.cn/comment/AyO6Kd34F?uid=2557375422&rl=1#cmtfrm,扬子江药业集团,,,,@周浦发布
