秀洲环保,@嘉兴环境保护 网民反映22日凌晨4点嘉兴市联欣水汽供应有限公司和嘉兴新嘉爱斯热电有限公司烟尘超标排放，经我局执法人员核实，嘉兴市联欣水汽供应有限公司晚上不生产，企业会停炉压火，空气会倒灌进烟囱， 详见长微博： http://t.cn/R7XkSpy,0,2,2,2014-10-27 14:23:43,https://weibo.cn/comment/BtuBvt0uq?uid=2035917540&rl=1#cmtfrm,嘉兴新嘉爱斯热电,,,,@嘉兴环境保护,嘉兴环境保护,2014-10-31 17:23:40,@污染地图
文本文档--txt,2015年03月31日11点，杭州塘栖热电有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图##污染地图# @浙江环保 @杭州环保,0,1,0,2015-03-31 11:23:21,https://weibo.cn/comment/Cb5cWmSHd?uid=1921023817&rl=1#cmtfrm,杭州塘栖热电,,,,@浙江环保@杭州环保,杭州环保,2015-04-01 10:19:23,您好！您反映的问题已交办属地环保部门处理@余杭环保
angelseer,#污染地图#2015年03月04日20点。杭州塘栖热电有限公司在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明！@浙江环保 @杭州环保 @污染地图 这家怎么一直不改善啊[愤怒][愤怒][愤怒],0,2,0,2015-03-04 20:54:06,https://weibo.cn/comment/C72pdlMsw?uid=1244212683&rl=1#cmtfrm,杭州塘栖热电,,,,@浙江环保@杭州环保@污染地图,杭州环保,2015-03-05 09:57:03,您反映的问题已交办当地环保部门处理@余杭环保
费县环境,@Ofhumanbondage @大嘴杠 @临沂环境 国电费县发电有限公司脱硝系统发生故障，经抢修，目前已正常运行，目前氮氧化物排放达标。 ,4,2,12,2015-01-01 13:25:24,https://weibo.cn/comment/BDwqBE9zM?uid=3803805722&rl=1#cmtfrm,国电费县发电,,,,@大嘴杠@临沂环境,临沂环境,2015-01-01 13:51:06,#回音#@山东环境 @污染地图 
费县环境,@Ofhumanbondage @大嘴杠 @临沂环境 国电费县发电有限公司脱硝系统发生故障，经抢修，目前已正常运行，目前氮氧化物排放达标。 ,4,2,12,2015-01-01 13:25:24,https://weibo.cn/comment/BDwqBE9zM?uid=3803805722&rl=1#cmtfrm,国电费县发电,,,,@大嘴杠@临沂环境,临沂环境,2015-01-01 13:51:06,#回音#@山东环境 @污染地图 
江南此间的少年,2015年11月29日22点，青岛明月海藻集团有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图#还没改好@公众环境马军 @青岛环保 @山东空气观察团 @微言环保,1,5,6,2015-11-29 22:09:50,https://weibo.cn/comment/D68PGAU5A?uid=2420752231&rl=1#cmtfrm,青岛明月海藻集团,,,,@公众环境马军@青岛环保@山东空气观察团@微言环保,青岛环保,2015-11-30 09:27:34,75吨的流化床锅炉在维修，现在暂时用的是35吨链条炉，排放标准执行的是300毫克/立方。//@公众环境马军: 回复@蔚蓝地图:建议调下标准。//@蔚蓝地图:回复@公众环境马军:收到
江南此间的少年,2015年11月12日21点，青岛明月海藻集团有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图#@公众环境马军 @微言环保 @青岛环保 保哥，上次说几号修好？ 青岛·黄岛区,3,3,3,2015-11-12 21:18:58,https://weibo.cn/comment/D3yeBhMV6?uid=2420752231&rl=1#cmtfrm,青岛明月海藻集团,,,,@公众环境马军@微言环保@青岛环保,青岛环保,2015-11-12 21:26:03,回复@剑光飞霞:自己算,青岛环保,2015-11-12 21:20:20,@青岛西海岸新区环保,青岛环保,2015-11-12 21:19:49,15号
江南此间的少年,2015年11月01日15点，青岛明月海藻集团有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图#@公众环境马军 @生态梦人 @青岛环保 保哥，还没修好？,0,3,5,2015-11-01 15:01:03,https://weibo.cn/comment/D1Q3K8oMZ?uid=2420752231&rl=1#cmtfrm,青岛明月海藻集团,,,,@公众环境马军@生态梦人@青岛环保,青岛西海岸新区环保,2015-11-02 16:03:32,回复@青岛环保:因供暖需要，企业现在对75吨流化床锅炉进行检修，暂时运行35吨链条锅炉。企业已向市局监测站、支队、区监测站、大队分别进行了书面报告。到11月15日以后就恢复正常了。,青岛环保,2015-11-02 13:03:35,回复@剑光飞霞:@青岛西海岸新区环保,青岛环保,2015-11-01 16:55:50,企业在检修，什么时间结束？@青岛西海岸新区环保 
Jayne_You,#污染地图#2015年03月07日15点。华能武汉发电有限责任公司在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明@武汉环保,1,3,0,2015-03-07 15:56:40,https://weibo.cn/comment/C7sJXAphh?uid=1568688012&rl=1#cmtfrm,华能武汉发电,,,,@武汉环保,武汉环保,2015-03-07 17:31:46,您反映的华能武汉发电瞬时排放浓度过高的问题我们正在处理中，待有具体调查处理结果将及时为您反馈。
市中环保,市中区环保局执法人员对济南热电西八换热站进行现场监测。@济南环保 ,2,3,9,2015-12-09 13:30:27,https://weibo.cn/comment/D7BHQ2wbD?uid=3638335005&rl=1#cmtfrm,济南热电,,,,@济南环保,济南环保,2015-12-09 13:48:34,#防霾治霾，共治共享#
山东环境,回声台#据网友反映，经查询济南东新热电有限公司，是瞬时超标，目前我市利用自动监测数据对企业超标处罚的方式是采用日均值超标立案处罚，对于小时的瞬时超标不立案处罚@米斯特_徐 @蔚蓝地图 @山东环境 ,7,4,2,2015-12-08 15:33:11,https://weibo.cn/comment/D7t4adoeM?rl=1#cmtfrm,济南热电,1,济南环保,,@米斯特_徐@蔚蓝地图@山东环境@济南环保,山东环境,2015-12-08 15:33:11,#互动#关于网友反映的济南东新热电有限公司排污超标问题，已经@济南环保 调查处理。欢迎网友监督评议。
济南环保,#回声台#据网友反映，经查询济南东新热电有限公司，是瞬时超标，目前我市利用自动监测数据对企业超标处罚的方式是采用日均值超标立案处罚，对于小时的瞬时超标不立案处罚@米斯特_徐 @蔚蓝地图 @山东环境 ,4,4,3,2015-12-08 15:30:44,https://weibo.cn/comment/D7t4adoeM?uid=3567934541&rl=1#cmtfrm,济南热电,,,,@米斯特_徐@蔚蓝地图@山东环境,山东环境,2015-12-08 15:33:11,#互动#关于网友反映的济南东新热电有限公司排污超标问题，已经@济南环保 调查处理。欢迎网友监督评议。
济南环保,#防霾治霾，共治共享##环监在行动#【济南市环境监察支队对两家企业扬尘污染防治情况进行检查】 11月19日，济南市环境监察支队对山东水泥厂有限公司矿山开采场、堆场料场、厂区道路及济南北郊热电厂堆场料场的扬尘污染防治工作进行了全面检查，确保各项扬尘污染防治措施落实到位。@山东环境,4,6,12,2015-11-20 10:10:44,https://weibo.cn/comment/D4HhlkK31?uid=3567934541&rl=1#cmtfrm,济南热电,,,,@山东环境,市中环保,2015-11-20 10:52:56,转发微博,山东环境,2015-11-20 10:34:03,#抗霾保卫战# #环保在行动#
蔚蓝地图,015年11月08日23点，济南北郊热电厂在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图##污染地图#,2,2,8,2015-11-09 10:47:26,https://weibo.cn/comment/D2XmR4LWy?rl=1#cmtfrm,济南热电,1,米斯特_徐,转发理由:希望排放浓度高的济南北郊热电厂作出公开说明！@济南环保 @山东环境 @绿行齐鲁 @公众环境马军      ,@济南环保@山东环境@绿行齐鲁@公众环境马军,山东环境,2015-11-09 13:29:37,#互动#//@公众环境马军: 感谢跟进[作揖] //@济南环保:#回声台#北郊热电厂11.8日氮氧化物日均值为74，未超标。 http://t.cn/RUNjrpD //@蔚蓝地图: 希望排放浓度高的济南北郊热电厂作出公开说明！@济南环保 @山东环境 @绿行齐鲁 @公众环境马军
山东环境,院立案受理原告中国生物多样性保护与绿色发展基金会诉被告康菲石油中国有限公司、被告中海石油（中国）有限公司海上污染损害责任纠纷一案。 2015年7月26日,2,9,15,2015-07-26 23:06:00,https://weibo.cn/comment/CsSrWmPBM?rl=1#cmtfrm,中海石油（中国）,1,青岛海事法院,,@青岛环保@山东高法,环翠环境,2015-07-27 08:18:32,//@禹城环境: //@枣庄环保政务微博:是个突破。//@公众环境马军:涉及重大海洋污染事件的环境公益诉讼首度立案受理。//@山东高法: #案件速递#【重磅！青岛海事法院立案受理＂康菲溢油＂海上污染损害责任纠纷案】,山东环境,2015-07-26 23:06:00,青岛海事法院立案受理原告中国生物多样性保护与绿色发展基金会诉被告康菲石油中国有限公司、被告中海石油（中国）有限公司海上污染损害责任纠纷一案。//@青岛环保: [话筒]//@山东高法:#案件速递#【重磅！青岛海事法院立案受理＂康菲溢油＂海上污染损害责任纠纷案】
淄博环保,博张店那儿的大烟筒冒的烟简直就是经久不散…这还是坐在车上，随处抬头一看就能看见它。真好奇出来的这些气体达不达标。@淄博环保 @山东环境 ,0,10,7,2015-04-01 16:13:57,https://weibo.cn/comment/Cbf2SxDoD?rl=1#cmtfrm,华电淄博热电,1,钱景媛_,转发理由:你好！你反映的冒烟烟囱为华电淄博热电有限公司，其5#、6#发电机组正在运行，经张店环保分局执法人员现场调查，该单位污染物治理设施运行正常，在线监控数据显示各类污染物均达标排放。谢谢你对淄博环保的关注！,@淄博环保@山东环境,山东环境,2015-04-01 16:20:21,#互动#//@淄博环保: 你好！你反映的冒烟烟囱为华电淄博热电有限公司，其5#、6#发电机组正在运行，经张店环保分局执法人员现场调查，该单位污染物治理设施运行正常，在线监控数据显示各类污染物均达标排放。谢谢你对淄博环保的关注！,淄博环保,2015-04-01 16:13:57,你好！你反映的冒烟烟囱为华电淄博热电有限公司，其5#、6#发电机组正在运行，经张店环保分局执法人员现场调查，该单位污染物治理设施运行正常，在线监控数据显示各类污染物均达标排放。谢谢你对淄博环保的关注！
绿色郑州,雾霾来了 除了吐槽还能做什么】或许在很多人眼中，雾霾的根源是工业污染，是污染企业在惹祸。其实，污染的产生与我们每一个人息息相关：大量私家车的排放，煤炭燃烧......雾霾袭来，我们并非只能吐槽和忍受。可以做的事情很多。驱散灰霾，我们不要作围观者，要变成行动派。雾霾来了 除了吐槽还能做什么 ,1,7,0,2015-12-06 13:15:53,https://weibo.cn/comment/D78kGExmX?rl=1#cmtfrm,郑州新力电力,1,绿色郑州,"转发理由:您好！您所反映的是郑新电力公司，它是郑州市冬季居民采暖供热的一个重要热源点。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司计划两年后迁址荥阳市贾峪镇。//@郭志_远：竟然说郑州市区锅炉已拆玩，难道秦岭路的巨无霸是玩具",@郭志_远,绿色郑州,2015-12-06 12:40:22,回复@多久是永久:根据《2015年郑州市蓝天工程行动计划实施方案》工作任务分工，拆迁工地、建设工地扬尘治理的牵头单位是市建委，责任单位是各县（市、区）政府，各管委会，市征收办、重点项目办、南水北调办，市交通委、城管局、园林局、水务局。市建委控尘办投诉电话：67887761。同时，请@郑州建委 关注，谢谢！
绿色郑州,州俩电力公司长期超标排废气被通报，新力电厂何时搬迁！ （分享来自 @大河网）@绿色郑州 @郑州航院环保协会 @郑州环保局监测中心站 郑州俩电力公司长期超标排废气被通报  ,3,2,1,2015-05-08 11:19:51,https://weibo.cn/comment/CgRl2FHDM?rl=1#cmtfrm,郑州新力电力,1,郭志_远,转发理由:郑州市政府市长办公会议纪要【2014】12号文件敲定：新力电力“上大压小、异地迁建”项目2014年年底必须开工建设，2016年底投入运行。该项目已被列入河南省重点项目，目前各项工作正按部就班进行。,@大河网@绿色郑州@郑州航院环保协会@郑州环保局监测中心站,绿色郑州,2015-05-08 11:19:51,郑州市政府市长办公会议纪要【2014】12号文件敲定：新力电力“上大压小、异地迁建”项目2014年年底必须开工建设，2016年底投入运行。该项目已被列入河南省重点项目，目前各项工作正按部就班进行。
郭志_远,郑州俩电力公司长期超标排废气被通报，新力电厂何时搬迁！ （分享来自 @大河网）@绿色郑州 @郑州航院环保协会 @郑州环保局监测中心站 郑州俩电力公司长期超标排废气被通报  ,0,2,3,2015-05-08 11:06:41,https://weibo.cn/comment/CgRl2FHDM?uid=1619587774&rl=1#cmtfrm,郑州新力电力,,,,@大河网@绿色郑州@郑州航院环保协会@郑州环保局监测中心站,绿色郑州,2015-05-08 11:19:51,郑州市政府市长办公会议纪要【2014】12号文件敲定：新力电力“上大压小、异地迁建”项目2014年年底必须开工建设，2016年底投入运行。该项目已被列入河南省重点项目，目前各项工作正按部就班进行。
绿色郑州,绿色郑州#污染地图#  2015-03-09 14:48。郑州新力电力有限公司在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明！,3,3,5,2015-03-09 15:09:29,https://weibo.cn/comment/C7L9nfvEL?rl=1#cmtfrm,郑州新力电力,1,郑州-海风,"转发理由:郑州新力电力有限公司承担了郑州市2100万平方米的供热面积，供热量占到电厂供热总量的七成。新力电力搬迁涉及民生，该项目已被列入河南省重点项目。根据2015蓝天工程行动计划，到2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。目前已对超标排污的3个机组实施按日计罚。",@绿色郑州,绿色郑州,2015-03-09 15:33:47,新力电力常务副总经理张元锁说，目前新力电力的粉尘排放量是每小时30毫克/立方米左右，氮氧化物每小时500毫克/立方米左右。新设备上马后，这两个数值将在每小时5毫克/立方米以下、40毫克/立方米以下，达到燃气使用标准。via河南商报,绿色郑州,2015-03-09 15:32:23,新力电力常务副总经理张元锁说，新力电力将在荥阳贾峪镇筹建的新厂，原计划上马3台35万千瓦机组，已拿出具体方案。但有关部门又提出应该一步到位，直接上马最先进的60万千瓦机组。于是新力电力重做方案，计划上2台60万千瓦机组，而且将配备国际最先进的环保设施。via河南商报,绿色郑州,2015-03-09 15:09:29,"郑州新力电力有限公司承担了郑州市2100万平方米的供热面积，供热量占到电厂供热总量的七成。新力电力搬迁涉及民生，该项目已被列入河南省重点项目。根据2015蓝天工程行动计划，到2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。目前已对超标排污的3个机组实施按日计罚。"
蔚蓝地图,绿色郑州 西环拐过来建设路，烟囱全在冒着黑烟，请问有相关部门治理吗？ ,13,7,8,2015-03-09 12:06:49,https://weibo.cn/comment/C7IJSiufL?rl=1#cmtfrm,郑州新力电力,1,冰山摩羯77,"转发理由:郑州新力电力有限公司 //@绿色郑州:您好!您所反映的冒烟烟囱是新力电力公司的。根据2015蓝天工程行动计划，到2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇.",@绿色郑州@绿色郑州,绿色郑州,2015-03-10 10:13:52,"你好，这是新力电力的厂区。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇。",绿色郑州,2015-03-09 11:49:09,新力电力公司搬迁项目不是简单的搬迁，搬迁后将引进最新的生产工艺，完全达标排放。,绿色郑州,2015-03-09 11:22:17,"你好，这是新力电力的厂区。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇。",绿色郑州,2015-03-09 10:02:04,"您好!您所反映的冒烟烟囱是新力电力公司的。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇."
绿丝带,绿色郑州 西环拐过来建设路，烟囱全在冒着黑烟，请问有相关部门治理吗？ ,9,7,5,2015-03-09 11:04:19,https://weibo.cn/comment/C7IJSiufL?rl=1#cmtfrm,郑州新力电力,1,冰山摩羯77,"转发理由:绿色郑州：您好!您所反映的冒烟烟囱是新力电力公司的。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇.",@绿色郑州,绿色郑州,2015-03-10 10:13:52,"你好，这是新力电力的厂区。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇。",绿色郑州,2015-03-09 11:49:09,新力电力公司搬迁项目不是简单的搬迁，搬迁后将引进最新的生产工艺，完全达标排放。,绿色郑州,2015-03-09 11:22:17,"你好，这是新力电力的厂区。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇。",绿色郑州,2015-03-09 10:02:04,"您好!您所反映的冒烟烟囱是新力电力公司的。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司搬迁项目上半年实质性开工，计划2016年底迁址荥阳市贾峪镇."
河南绿色中原,#污染地图# 郑州全城空气质量严重污染，这时候谁在超标排放呢！@绿色郑州 郑州新力电力有限公司和郑州郑东新区热电有限公司却在超标排放。@公众环境马军 @污染地图 @郑在发生 ,0,3,10,2015-01-24 14:31:39,https://weibo.cn/comment/C14eBcuDn?uid=2281887231&rl=1#cmtfrm,郑州新力电力,,,,@绿色郑州@公众环境马军@污染地图@郑在发生,绿色郑州,2015-01-24 15:38:37,亲，已通知相关部门，具体情况要等现场查看。
沈阳环保,天高铁G8003，刚出沈阳不久@沈阳环保,2,1,0,2015-08-31 14:38:51,https://weibo.cn/comment/Cym0dC5SZ?rl=1#cmtfrm,辽宁华电铁岭发电,1,超级纠错逐行扫描,转发理由:回复@铁岭_我行我素:这个是辽宁华电铁岭发电有限公司，照片里是电厂的六个晾水塔排出的水蒸气。回复@铁岭_我行我素:感谢这位热心网友。 //@铁岭_我行我素:这个是辽宁华电铁岭发电有限公司，照片里是电厂的六个晾水塔排出的水蒸气。      ,@沈阳环保@铁岭_我行我素@铁岭_我行我素@铁岭_我行我素,沈阳环保,2015-08-31 14:06:31,这个是什么地方，有点判断不出来。有谁能知道么？
滕州网事,#滕州身边事#【省环保厅对滕州盛隆化工公司开出十万元罚单】1月7日@山东环境 对环保部转来的信访案件进行调查，发现盛隆化工98万吨/年焦化及焦炉气制10万吨/年甲醇项目未经批准未落实环保搬迁及焦炉等量替代措施，擅自投入生产。@山东环境 责令其上述项目停产并处十万元罚款。 山东省环境保护厅行政处罚决定书,6,7,2,2015-05-21 22:19:43,https://weibo.cn/comment/CiUiGrVX0?uid=2714110821&rl=1#cmtfrm,盛隆化工,,,,@山东环境@山东环境,滕州环保,2015-05-22 14:58:20,您好，盛隆公司98万吨/年焦化及焦炉气制10万吨/年甲醇项目的环保审批由省环保厅审批，县级环保部门没有该项目的审批权，因此针对该项目的行政处罚也由省环保厅下达。谢谢您的关注！
1真爱范特西1,ttp://t.cn/RwGBHh3山东环境 @枣庄环保政务微博 ，滕州市西岗镇的你们来看看吧，天天排放毒气,1,5,0,2015-02-13 09:18:45,https://weibo.cn/comment/C442upVJy?rl=1#cmtfrm,盛隆化工,1,1真爱范特西1,,@枣庄环保政务微博@枣庄环保政务微博@枣庄环保政务微博,枣庄环保,2015-02-13 09:17:37,回复@1真爱范特西1:回复@1真爱范特西1:你好，你能将反映的问题说清楚些吗，是哪里污染了，是什么企业，污染情况是什么样的，我们好前去调查处理，谢谢。
山东环境,于鲁南中联水泥有限公司、滕州盛隆煤焦化有限公司、山东世纪通泰焦化有限公司、滕州市大宗煤矸石热电有限公司在线监测数据超标等的问题，市环保局已经转由滕州市环保局办理，处理结果会及时反馈给网友们，请大家监督。 ,6,7,8,2015-03-09 20:13:47,https://weibo.cn/comment/C7KTaD0q4?rl=1#cmtfrm,鲁南中联水泥,1,枣庄环保,转发理由:#互动#关于网友反映鲁南中联水泥有限公司、滕州盛隆煤焦化有限公司、山东世纪通泰焦化有限公司、滕州市大宗煤矸石热电有限公司在线监测数据超标的问题，@枣庄环保政务微博 已交办，办理结果将及时反馈。      ,@枣庄环保政务微博,山东环境,2015-03-09 20:13:47,#互动#关于网友反映鲁南中联水泥有限公司、滕州盛隆煤焦化有限公司、山东世纪通泰焦化有限公司、滕州市大宗煤矸石热电有限公司在线监测数据超标的问题，@枣庄环保政务微博 已交办，办理结果将及时反馈。
钱塘水牛,南垃圾焚烧发电厂今天一直在偷排，上午到现在，浓浓的酸臭味弥漫在萧山南城一带，我们泰和小区的住户窗门都不敢开。请@萧山环保 查一查，这个厂建厂投产7以年来从来没有停止过对南片多个居民区和校区的危害。也请@杭州环保@萧山网络问政 查一查萧山环保局在此事上作为不作为。,0,2,0,2015-11-30 11:45:07,https://weibo.cn/comment/D5WtxpmSq?rl=1#cmtfrm,萧山发电厂,1,钱塘水牛,,@萧山环保@杭州环保@萧山网络问政@杭州环保,杭州环保,2015-11-30 11:25:17,您好！您反映的问题已请属地环保部门调查处理@萧山环保
钱塘水牛,城南垃圾焚烧发电厂今天一直在偷排，上午到现在，浓浓的酸臭味弥漫在萧山南城一带，我们泰和小区的住户窗门都不敢开。请@萧山环保 查一查，这个厂建厂投产7以年来从来没有停止过对南片多个居民区和校区的危害。也请@杭州环保@萧山网络问政 查一查萧山环保局在此事上作为不作为。,0,2,1,2015-11-28 14:42:18,https://weibo.cn/comment/D5WtxpmSq?uid=1686413833&rl=1#cmtfrm,萧山发电厂,,,,@萧山环保@杭州环保@萧山网络问政,杭州环保,2015-11-30 11:25:17,您好！您反映的问题已请属地环保部门调查处理@萧山环保
保卫楠溪江,#污染地图#  2015-03-18 16:11。萧山发电厂在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明！@杭州环保,0,2,3,2015-03-18 16:11:23,https://weibo.cn/comment/C98xpbpov?uid=2739279833&rl=1#cmtfrm,萧山发电厂,,,,@杭州环保,杭州环保,2015-03-19 11:06:53,您好！您反映的问题已交办属地环保部门处理@萧山环保
蔚蓝地图,污染地图#2015年03月01日22点。萧山发电厂在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明！,19,7,5,2015-03-03 13:31:01,https://weibo.cn/comment/C6AT7tWX6?rl=1#cmtfrm,萧山发电厂,1,轩铘,转发理由::#污染地图# 非常感谢@萧山环保 的回应，期待可以公布萧山发电厂调查结果。@浙江环保 @公众环境马军 @其实我叫大石 PS:污染地图的数据来源于浙江环保厅企业自行监测信息平台 http://t.cn/zTfKcqs      ,@萧山环保@浙江环保@公众环境马军@其实我叫大石,萧山环保,2015-03-03 15:54:01,回复@萧山微联盟:感谢您的关注
临沂环境,0月16日，市环境监察支队执法人员在高新区临沂绿因工贸有限公司执行国省控企业现场监察任务。@临沂环境,5,1,2,2015-10-16 12:28:56,https://weibo.cn/comment/CFlva3i1Z?rl=1#cmtfrm,临沂绿因工贸,1,临沂市环境监察支队,转发理由:#我们在行动# 市环境监察支队执法人员在高新区临沂绿因工贸有限公司执行国省控企业现场监察任务。@山东环境       ,@临沂环境@山东环境,临沂环境,2015-10-16 12:28:56,#我们在行动# 市环境监察支队执法人员在高新区临沂绿因工贸有限公司执行国省控企业现场监察任务。@山东环境 
临沂市环境监察支队,10月16日，市环境监察支队执法人员在高新区临沂绿因工贸有限公司执行国省控企业现场监察任务。@临沂环境,0,1,4,2015-10-16 12:01:18,https://weibo.cn/comment/CFlva3i1Z?uid=5148010213&rl=1#cmtfrm,临沂绿因工贸,,,,@临沂环境,临沂环境,2015-10-16 12:28:56,#我们在行动# 市环境监察支队执法人员在高新区临沂绿因工贸有限公司执行国省控企业现场监察任务。@山东环境 
沂南环境,2015年6月10日，网友@用户3757843950 通过微博反映：沂南县大庄镇华龙经贸有限公司气味污染问题。已经我局查处，有关情况如下：（市局微博直接转沂南环境） 一、基本情况 经调查核实 ...(发自@微博桌面 微博桌面首页）,1,2,0,2015-06-17 14:34:09,https://weibo.cn/comment/CmXN7CfKi?uid=3803678055&rl=1#cmtfrm,沂南县华龙经贸,,,,@用户3757843950@微博桌面,沂南环境,2015-06-17 14:34:54,@临沂环境 @用户3757843950
恋上狸的鱼,项行动@青岛环保 @阿猫001的世界,0,1,1,2015-05-15 00:03:11,https://weibo.cn/comment/ChP250vLI?rl=1#cmtfrm,青岛大韩印染,1,青岛环境监测,转发理由:@青岛环保 @青岛交通广播FM897 @青岛环保哥 青岛大韩印染厂，绝对污染重厂。//@青岛环保:[强],@青岛环保@阿猫001的世界@青岛环保@青岛交通广播FM897@青岛环保哥@青岛环保,青岛环保,2015-05-14 23:39:18,[强]
蔚蓝地图,污染地图# 山东滨化热力有限责任公司氮氧化物超标，用@污染地图 APP查看，山东滨化热力有限责任公司氮氧化物的排放是315，排放标准是200，在山东重点监控企业自动监测信息平台查看历史数据也有多个月份超标，请企业尽快做出说明。@滨州环保 @山东环境 @绿行齐鲁 @竹子张 @Ofhumanbondage @何春银微想,0,3,0,2015-02-09 11:50:33,https://weibo.cn/comment/C3tS0pBHK?rl=1#cmtfrm,山东滨化热力,1,山东空气观察团,转发理由:回复@滨州环保:希望排放浓度高的山东滨化热力有限责任公司作出公开说明！@公众环境马军 @永启2011 企业监管记录： http://t.cn/a9ntB4 //@滨州环保:@山东滨化的微博,@污染地图@滨州环保@山东环境@绿行齐鲁@竹子张@何春银微想@滨州环保@公众环境马军@永启2011@滨州环保@山东滨化的微博,滨州环保,2015-02-09 11:29:11,@山东滨化的微博
山东空气观察团,#污染地图# 山东滨化热力有限责任公司氮氧化物超标，用@污染地图 APP查看，山东滨化热力有限责任公司氮氧化物的排放是315，排放标准是200，在山东重点监控企业自动监测信息平台查看历史数据也有多个月份超标，请企业尽快做出说明。@滨州环保 @山东环境 @绿行齐鲁 @竹子张 @Ofhumanbondage @何春银微想,1,3,7,2015-02-09 11:28:00,https://weibo.cn/comment/C3tS0pBHK?uid=5208353694&rl=1#cmtfrm,山东滨化热力,,,,@污染地图@滨州环保@山东环境@绿行齐鲁@竹子张@何春银微想,滨州环保,2015-02-09 11:29:11,@山东滨化的微博
蔚蓝地图,污染地图# 山东滨化热力有限责任公司氮氧化物超标，用@污染地图 APP查看，山东滨化热力有限责任公司氮氧化物的排放是315，排放标准是200，在山东重点监控企业自动监测信息平台查看历史数据也有多个月份超标，请企业尽快做出说明。@滨州环保 @山东环境 @绿行齐鲁 @竹子张 @Ofhumanbondage @何春银微想,0,3,0,2015-02-09 11:50:33,https://weibo.cn/comment/C3tS0pBHK?rl=1#cmtfrm,山东滨化热力,1,山东空气观察团,转发理由:回复@滨州环保:希望排放浓度高的山东滨化热力有限责任公司作出公开说明！@公众环境马军 @永启2011 企业监管记录： http://t.cn/a9ntB4 //@滨州环保:@山东滨化的微博,@污染地图@滨州环保@山东环境@绿行齐鲁@竹子张@何春银微想@滨州环保@公众环境马军@永启2011@滨州环保@山东滨化的微博,滨州环保,2015-02-09 11:29:11,@山东滨化的微博
山东空气观察团,#污染地图# 山东滨化热力有限责任公司氮氧化物超标，用@污染地图 APP查看，山东滨化热力有限责任公司氮氧化物的排放是315，排放标准是200，在山东重点监控企业自动监测信息平台查看历史数据也有多个月份超标，请企业尽快做出说明。@滨州环保 @山东环境 @绿行齐鲁 @竹子张 @Ofhumanbondage @何春银微想,1,3,7,2015-02-09 11:28:00,https://weibo.cn/comment/C3tS0pBHK?uid=5208353694&rl=1#cmtfrm,山东滨化热力,,,,@污染地图@滨州环保@山东环境@绿行齐鲁@竹子张@何春银微想,滨州环保,2015-02-09 11:29:11,@山东滨化的微博
