鹰潭环境保护局,有网友@绿色江南公众环境关注中心 @PECC-LiJ  反映：“江西六国化工有限责任公司，在江西省环境质量信息发布平台上数据显示，其氨氮数据显示间断性超标排放”，我局高度重视，及时调查处理，有关情况如下图： ,1,2,1,2017-02-07 09:22:31,https://weibo.cn/comment/EuoGpu2G1?uid=3963741254&rl=1#cmtfrm,江西六国化工,,,,@绿色江南公众环境关注中心,,,,,,,,,,,,
龙口环境,龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对这种特殊情况，污水处理厂会同各方专家进行反复排查和研判，最终确定发现是生化系统二次设计的MBBR膜系统存在问题，膜拦截网过水能力不足，在生化系统内发生短流现象，部分进水没有经过曝气系统直接出水。目前，龙口市黄水河污水处理厂的污泥活性状况已得到改善，2017年2月6日16:00起实现了达标排放；MBBR膜系统存在的问题已经与设计供货方沟通完毕，2017年2月8日至10日进行改造，改造完成后出水可以实现稳定达标排放。感谢您对环保工作的关注和支持!@山东环境 @济南环保 @山东空气观察团 @绿行齐鲁,0,1,2,2017-02-09 09:30:40,https://weibo.cn/comment/EuHAHBiCF?uid=3470023262&rl=1#cmtfrm,龙口市黄水河污水处理厂,,,,@山东环境,@济南环保,@山东空气观察团,@绿行齐鲁,,,,,,,,,
龙口环境,龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对这种特殊情况，污水处理厂会同各方专家进行反复排查和研判，最终确定发现是生化系统二次设计的MBBR膜系统存在问题，膜拦截网过水能力不足，在生化系统内发生短流现象，部分进水没有经过曝气系统直接出水。目前，龙口市黄水河污水处理厂的污泥活性状况已得到改善，2017年2月6日16:00起实现了达标排放；MBBR膜系统存在的问题已经与设计供货方沟通完毕，2017年2月8日至10日进行改造，改造完成后出水可以实现稳定达标排放。感谢您对环保工作的关注和支持!@山东环境 @济南环保 @山东空气观察团 @绿行齐鲁,0,1,2,2017-02-09 09:30:40,https://weibo.cn/comment/EuHAHBiCF?uid=3470023262&rl=1#cmtfrm,龙口市污水处理厂,,,,@山东环境,@济南环保,@山东空气观察团,@绿行齐鲁,,,,,,,,,
龙口环境,口市黄水河污水处理厂，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @龙口环境   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ ,0,7,0,2017-02-09 09:34:52,https://weibo.cn/comment/Eui2F2u7j?rl=1#cmtfrm,龙口市黄水河污水处理厂,1,PECC-LiJ,转发理由:龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
龙口环境,口市黄水河污水处理厂，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @龙口环境   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ ,0,7,0,2017-02-09 09:34:52,https://weibo.cn/comment/Eui2F2u7j?rl=1#cmtfrm,龙口市污水处理厂,1,PECC-LiJ,转发理由:龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
龙口环境,口市黄水河污水处理厂，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @龙口环境   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ ,0,7,0,2017-02-09 09:35:07,https://weibo.cn/comment/Eui2F2u7j?rl=1#cmtfrm,龙口市黄水河污水处理厂,1,PECC-LiJ,转发理由:龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
龙口环境,口市黄水河污水处理厂，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @龙口环境   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ ,0,7,0,2017-02-09 09:35:07,https://weibo.cn/comment/Eui2F2u7j?rl=1#cmtfrm,龙口市污水处理厂,1,PECC-LiJ,转发理由:龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
龙口环境,口市黄水河污水处理厂，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @龙口环境   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ ,0,7,0,2017-02-09 09:36:36,https://weibo.cn/comment/Eui2F2u7j?rl=1#cmtfrm,龙口市黄水河污水处理厂,1,PECC-LiJ,转发理由:龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
龙口环境,口市黄水河污水处理厂，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @龙口环境   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ ,0,7,0,2017-02-09 09:36:36,https://weibo.cn/comment/Eui2F2u7j?rl=1#cmtfrm,龙口市污水处理厂,1,PECC-LiJ,转发理由:龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
昆山市环境保护局,关于网友微博举报“昆山市千灯火炬污水处理有限公司在线仪超标排放问题”的答复网友，您好！您所反映的昆山市千灯火炬污水处理有限公司在线仪超标排放问题已收悉。首先感谢您对昆山环境保护工作的关心与支持。在接到您反映之前我们就已经接到局内部信息报警，已至现场进行查处。经查：该公司由于上游来水企业春节放假，所以决定自2017年1月26日凌晨12时至2017年2月3日中午12时放假（停止生产，没有废水外排），并于2017年1月23日向我局提交了书面停产报告。2017年2月3日开始进行恢复生产，在恢复调试过程中发现由于长时间停产，生化系统污泥活性不够，导致排放水超标。发现问题后我局立即开具了昆山市环境保护局行政警示告知书，要求：一、立即采取措施（外运活性污泥），增加生化系统污泥活性；二、立即通知上游来水企业控制排放总量，暂时减少排放量；三、在排放池架设两台抽水泵，将待排放的尾水打回调节池，重新进入废水处理设施再次处理。该公司也严格按照上述要求进行了应急处理。但是由于该公司没有相应的应急设施（应急池），还是有部分尾水外排，造成了超标现象。不过该公司排放水经废水处理设施处理后还要通过人工湿地（氧化塘）进一步吸附降解，最终才会排入吴淞江。我局环境监察人员在人工湿地连续采样分析结果分别为： 2月6日COD25mg/L，氨氮1mg/L，总磷0.22mg/L； 2月7日COD41mg/L，氨氮2mg/L，总磷0.42mg/L； 2月8日COD41mg/L，氨氮0.7mg/L，总磷0.4mg/L； 2月9日COD35mg/L，氨氮1mg/L，总磷0.3mg/L。以上监测数据，均低于太湖流域规定的一级A排放标准。同时通过采取上述措施，该公司废水处理设施排放水也于2017年2月8日17时恢复了稳定达标排放。目前我局仍然在对该案件进行进一步处理。同时也对该公司提出了昆山市环境保护局行政提示告知书，要求：采取措施，杜绝类似事件再次发生。建议建设相应应急措施，来年放假期间保证污水处理设施的正常运行，达标排放。再次感谢您对昆山环境保护工作的关心与支持。@PECC-CB @PECC-YWJ @PECC-LiJ @绿色江南公众环境关注中心,2,2,2,2017-02-14 10:50:45,https://weibo.cn/comment/EvtfHuvag?uid=2625335663&rl=1#cmtfrm,昆山市千灯污水处理,,,,@绿色江南公众环境关注中心,,,,,,,,,,,,
昆山市环境保护局,关于网友微博举报“昆山市千灯火炬污水处理有限公司在线仪超标排放问题”的答复网友，您好！您所反映的昆山市千灯火炬污水处理有限公司在线仪超标排放问题已收悉。首先感谢您对昆山环境保护工作的关心与支持。在接到您反映之前我们就已经接到局内部信息报警，已至现场进行查处。经查：该公司由于上游来水企业春节放假，所以决定自2017年1月26日凌晨12时至2017年2月3日中午12时放假（停止生产，没有废水外排），并于2017年1月23日向我局提交了书面停产报告。2017年2月3日开始进行恢复生产，在恢复调试过程中发现由于长时间停产，生化系统污泥活性不够，导致排放水超标。发现问题后我局立即开具了昆山市环境保护局行政警示告知书，要求：一、立即采取措施（外运活性污泥），增加生化系统污泥活性；二、立即通知上游来水企业控制排放总量，暂时减少排放量；三、在排放池架设两台抽水泵，将待排放的尾水打回调节池，重新进入废水处理设施再次处理。该公司也严格按照上述要求进行了应急处理。但是由于该公司没有相应的应急设施（应急池），还是有部分尾水外排，造成了超标现象。不过该公司排放水经废水处理设施处理后还要通过人工湿地（氧化塘）进一步吸附降解，最终才会排入吴淞江。我局环境监察人员在人工湿地连续采样分析结果分别为： 2月6日COD25mg/L，氨氮1mg/L，总磷0.22mg/L； 2月7日COD41mg/L，氨氮2mg/L，总磷0.42mg/L； 2月8日COD41mg/L，氨氮0.7mg/L，总磷0.4mg/L； 2月9日COD35mg/L，氨氮1mg/L，总磷0.3mg/L。以上监测数据，均低于太湖流域规定的一级A排放标准。同时通过采取上述措施，该公司废水处理设施排放水也于2017年2月8日17时恢复了稳定达标排放。目前我局仍然在对该案件进行进一步处理。同时也对该公司提出了昆山市环境保护局行政提示告知书，要求：采取措施，杜绝类似事件再次发生。建议建设相应应急措施，来年放假期间保证污水处理设施的正常运行，达标排放。再次感谢您对昆山环境保护工作的关心与支持。@PECC-CB @PECC-YWJ @PECC-LiJ @绿色江南公众环境关注中心,2,2,2,2017-02-14 10:50:45,https://weibo.cn/comment/EvtfHuvag?uid=2625335663&rl=1#cmtfrm,昆山市千灯火炬污水处理,,,,@绿色江南公众环境关注中心,,,,,,,,,,,,
昆山市环境保护局,关于网友微博举报“昆山市千灯火炬污水处理有限公司在线仪超标排放问题”的答复网友，您好！您所反映的昆山市千灯火炬污水处理有限公司在线仪超标排放问题已收悉。首先感谢您对昆山环境保护工作的关心与支持。在接到您反映之前我们就已经接到局内部信息报警，已至现场进行查处。经查：该公司由于上游来水企业春节放假，所以决定自2017年1月26日凌晨12时至2017年2月3日中午12时放假（停止生产，没有废水外排），并于2017年1月23日向我局提交了书面停产报告。2017年2月3日开始进行恢复生产，在恢复调试过程中发现由于长时间停产，生化系统污泥活性不够，导致排放水超标。发现问题后我局立即开具了昆山市环境保护局行政警示告知书，要求：一、立即采取措施（外运活性污泥），增加生化系统污泥活性；二、立即通知上游来水企业控制排放总量，暂时减少排放量；三、在排放池架设两台抽水泵，将待排放的尾水打回调节池，重新进入废水处理设施再次处理。该公司也严格按照上述要求进行了应急处理。但是由于该公司没有相应的应急设施（应急池），还是有部分尾水外排，造成了超标现象。不过该公司排放水经废水处理设施处理后还要通过人工湿地（氧化塘）进一步吸附降解，最终才会排入吴淞江。我局环境监察人员在人工湿地连续采样分析结果分别为： 2月6日COD25mg/L，氨氮1mg/L，总磷0.22mg/L； 2月7日COD41mg/L，氨氮2mg/L，总磷0.42mg/L； 2月8日COD41mg/L，氨氮0.7mg/L，总磷0.4mg/L； 2月9日COD35mg/L，氨氮1mg/L，总磷0.3mg/L。以上监测数据，均低于太湖流域规定的一级A排放标准。同时通过采取上述措施，该公司废水处理设施排放水也于2017年2月8日17时恢复了稳定达标排放。目前我局仍然在对该案件进行进一步处理。同时也对该公司提出了昆山市环境保护局行政提示告知书，要求：采取措施，杜绝类似事件再次发生。建议建设相应应急措施，来年放假期间保证污水处理设施的正常运行，达标排放。再次感谢您对昆山环境保护工作的关心与支持。@PECC-CB @PECC-YWJ @PECC-LiJ @绿色江南公众环境关注中心,2,2,2,2017-02-14 10:50:45,https://weibo.cn/comment/EvtfHuvag?uid=2625335663&rl=1#cmtfrm,昆山市污水处理公司,,,,@绿色江南公众环境关注中心,,,,,,,,,,,,
烟台环境,#烟台环保工作动态# 【关于@公众环境马军 反映烟台鹏晖铜业有限公司根据在线监测数据超标问题的回复】经调查，该企业超标行为原因是：主高压风机因电网电压波动导致跳闸，轴承损坏，生产系统紧急停车处理。因停车时间较长，导致触媒温度降低，制酸系统二氧化硫转化率提高较慢，进而出现日均值超标。２月３日２３时起，尾气排放已恢复正常，持续处在较低水平，此次故障的影响已经消除。烟台市环保局已于2月3日对其下达责令改正违法行为决定书，责令立即停止烟气超标排放行为，并依法立案进一步查处。@山东环境,3,6,16,2017-02-14 15:31:49,https://weibo.cn/comment/Evv5MAZJY?uid=3559965083&rl=1#cmtfrm,烟台鹏晖铜业,,,,@公众环境马军,@山东环境,,,,,,,,,,,
烟台环境,#烟台环保工作动态# 【关于@公众环境马军 反映烟台鹏晖铜业有限公司根据在线监测数据超标问题的回复】经调查，该企业超标行为原因是：主高压风机因电网电压波动导致跳闸，轴承损坏，生产系统紧急停车处理。因停车时间较长，导致触媒温度降低，制酸系统二氧化硫转化率提高较慢，进而出现日均值超标。２月３日２３时起，尾气排放已恢复正常，持续处在较低水平，此次故障的影响已经消除。烟台市环保局已于2月3日对其下达责令改正违法行为决定书，责令立即停止烟气超标排放行为，并依法立案进一步查处。@山东环境,3,6,16,2017-02-14 15:31:49,https://weibo.cn/comment/Evv5MAZJY?uid=3559965083&rl=1#cmtfrm,烟台鹏晖铜业,,,,@公众环境马军,@山东环境,,,,,,,,,,,
山东环境,烟台环保工作动态# 【关于@公众环境马军 反映烟台鹏晖铜业有限公司根据在线监测数据超标问题的回复】经调查，该企业超标行为原因是：主高压风机因电网电压波动导致跳闸，轴承损坏，生产系统紧急停车处理。因停车时间较长，导致触媒温度降低，制酸系统二氧化硫转化率提高较慢，进而出现日均值超标。２月３日２３时起，尾气排放已恢复正常，持续处在较低水平，此次故障的影响已经消除。烟台市环保局已于2月3日对其下达责令改正违法行为决定书，责令立即停止烟气超标排放行为，并依法立案进一步查处。@山东环境,4,6,14,2017-02-14 15:37:55,https://weibo.cn/comment/Evv5MAZJY?rl=1#cmtfrm,烟台鹏晖铜业,1,烟台环境,,@公众环境马军,@山东环境,@公众环境马军,@烟台环境,,,,,,,,,
龙口环境,龙口市黄水河污水处理厂提标改造工程于2017年1月10日基本完成，2017年1月11日起开始进行调试试运行，调试初期由于冬季气温低，污泥培养困难，污泥活性低增长缓慢，造成生化系统无法在短时间内正常运行，导致出口在线监测数据超标，污水处理厂立即采取了投加活性炭等应急措施，但出口仍未达标排放。针对这种特殊情况，污水处理厂会同各方专家进行反复排查和研判，最终确定发现是生化系统二次设计的MBBR膜系统存在问题，膜拦截网过水能力不足，在生化系统内发生短流现象，部分进水没有经过曝气系统直接出水。目前，龙口市黄水河污水处理厂的污泥活性状况已得到改善，2017年2月6日16:00起实现了达标排放；MBBR膜系统存在的问题已经与设计供货方沟通完毕，2017年2月8日至10日进行改造，改造完成后出水可以实现稳定达标排放。 感谢您对环保工作的关注和支持!@PECC-LiJ@环保部发布 @山东环境 @龙口环境 @绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LN @PECC-CB @PECC-YWJ,1,4,27,2017-02-17 10:22:12,https://weibo.cn/comment/EvVlB2u7t?uid=3470023262&rl=1#cmtfrm,龙口市黄水河污水处理厂,,,,@环保部发布,@山东环境,@龙口环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,,
