秀洲环保,@嘉兴环境保护 网民反映22日凌晨4点嘉兴市联欣水汽供应有限公司和嘉兴新嘉爱斯热电有限公司烟尘超标排放，经我局执法人员核实，嘉兴市联欣水汽供应有限公司晚上不生产，企业会停炉压火，空气会倒灌进烟囱， 详见长微博： http://t.cn/R7XkSpy  ​,0,2,2,2014-10-27 14:23:43,https://weibo.cn/comment/BtuBvt0uq?uid=2035917540&rl=1#cmtfrm,嘉兴新嘉爱斯热电,,,,@嘉兴环境保护
湖北食品药品监管,据4月2日工信部发布的《2013年医药行业工业企业快报排名》，我省人福医药集团股份有限公司连续3年入围全国百强，2013年位列27名，宜昌东阳光药业股份有限公司连续2年入围百强，2013年位列48名。此外，李时珍医药集团有限公司、湖北新生源生物工程股份有限公司、枝江奥美医 ...  ​,0,0,1,2014-04-11 16:38:07,https://weibo.cn/comment/AFcTzi4LS?uid=1464464715&rl=1#cmtfrm,湖北新生源生物工程股份,,,
生态黄石,第二届湖北省环保政府奖候选名单出炉】5月6日，湖北省第二届环境保护政府奖候选集体和个人名单正式公布，共有6个集体和6名个人列入候选名单。接下来，将开展社会公众网络投票，投票结果连同候选名单将提交省环保政府奖评选表彰领导小组，最终审定获奖名单。http://t.cn/8sgWPNx ​,0,0,0,2014-05-08 08:29:57,https://weibo.cn/comment/B3iMkoYIa?rl=1#cmtfrm,格林美（武汉）城市矿产循环产业园开发,1,生态黄石,
微博云南,【2014中国民营500强企业榜单出炉云南7企业上榜】26日，2014年中国民营500强企业榜单揭晓。云南中豪置业、云南惠嘉进出口有限公司、云南曲靖越钢控股集团、云南力帆骏马车辆有限公司、云南奥宸房地产、云南祥丰化肥（集团）股份有限公司和云南玉溪玉昆钢铁有限公司上榜。http://t.cn/R7K8YIv ​,6,1,2,2014-10-29 17:01:05,https://weibo.cn/comment/BtOunmtWp?uid=1662558237&rl=1#cmtfrm,云南曲靖越钢控股集团,,,
微博云南,【2014中国民营500强企业榜单出炉云南7企业上榜】26日，2014年中国民营500强企业榜单揭晓。云南中豪置业、云南惠嘉进出口有限公司、云南曲靖越钢控股集团、云南力帆骏马车辆有限公司、云南奥宸房地产、云南祥丰化肥（集团）股份有限公司和云南玉溪玉昆钢铁有限公司上榜。http://t.cn/R7K8YIv ​,6,1,2,2014-10-29 17:01:05,https://weibo.cn/comment/BtOunmtWp?uid=1662558237&rl=1#cmtfrm,云南曲靖越钢控股集团,,,
天津环保发布,#环境新闻#【北辰区大双污水处理厂正式投入使用】大双污水处理厂占地面积大约120亩，服务范围达到63平方公里，主要负责处理北辰科技园区北区、双街工业区以及大张庄镇域内北辰经济技术开发区内的污水和两镇村民的生活污水。via@每日新报 ​,0,0,1,2014-02-21 08:37:57,https://weibo.cn/comment/AxHOl3vJE?uid=3250739191&rl=1#cmtfrm,大双污水处理厂,,,,@每日新报
合肥环保,由合肥环境保护局联合安徽国祯环保节能科技股份有限公司、合肥晚报社共同开展的“新修订《环境保护法》知识竞赛”活动，日前，经集中组织抽奖，分别评选出优秀奖20名，参与奖30名，具体名单已在市环保局网站公布。 ​,0,0,0,2014-12-19 10:43:15,https://weibo.cn/comment/BBwOl4lai?uid=3728188704&rl=1#cmtfrm,安徽国祯环保节能科技股份,,,
合肥环保,#特别提醒# 快来参加！有奖励！！ ！ 合肥市环境保护局联合安徽国祯环保节能科技股份有限公司、合肥晚报社共同开展“新修订《环境保护法》知识竞赛”活动，请大家登录合肥市环境保护局门户网站“通知公告”栏，积极参与，有奖励哦！ ​,0,0,0,2014-12-12 09:27:49,https://weibo.cn/comment/BAskfayp6?uid=3728188704&rl=1#cmtfrm,安徽国祯环保节能科技股份,,,
合肥环保,合肥环保 #特别提醒# 快来参加！！！ 合肥市环境保护局联合安徽国祯环保节能科技股份有限公司、合肥晚报社共同开展“新修订《环境保护法》知识竞赛”活动，请大家登录合肥市环境保护局门户网站“通知公告”栏，积极参与，有奖励哦！ ​,0,0,0,2014-12-11 15:10:01,https://weibo.cn/comment/BAl8DxbxG?uid=3728188704&rl=1#cmtfrm,安徽国祯环保节能科技股份,,,
合肥环保,#特别提醒# 快来参加！！！ 合肥环境保护局联合安徽国祯环保节能科技股份有限公司、合肥晚报社共同开展“新修订《环境保护法》知识竞赛”活动，请大家登录合肥市环境保护局门户网站“通知公告”栏（http://t.cn/asGmhX），积极参与，有奖励哦！ ​,0,0,0,2014-12-11 15:05:21,https://weibo.cn/comment/BAl6KvqKS?uid=3728188704&rl=1#cmtfrm,安徽国祯环保节能科技股份,,,
合肥环保,合肥环境保护局联合安徽国祯环保节能科技股份有限公司、合肥晚报社共同开展“新修订《环境保护法》知识竞赛”活动，请大家登录合肥市环境保护局门户网站“通知公告”栏（http://t.cn/asGmhX）积极参与，有奖励哦！ ​,0,0,0,2014-12-11 15:01:46,https://weibo.cn/comment/BAl5ioMbl?uid=3728188704&rl=1#cmtfrm,安徽国祯环保节能科技股份,,,
大丰市环保志愿者,国祯环保今日上市】今日，安徽国祯环保节能科技股份有限公司（下称“国祯环保”）正式在深交所创业板上市交易。继2011年向中国证监会提交IPO申请以来，历经3年等待，今年5月，在证监会对IPO重启发审之后，国祯环保即成为创业板首家过会公司。http://t.cn/RPxZHvb ​,0,1,0,2014-08-01 17:14:05,https://weibo.cn/comment/Bghimi5KO?rl=1#cmtfrm,安徽国祯环保节能科技股份,1,中国水网,
秦皇岛发布,【市三家企业获质量诚信荣誉称号】#民生关注#从市检验检疫局了解到，日前在北京国家会议中心举行的“全国进出口企业质量诚信经验交流会”上，我省共有28家企业获得荣誉，我市三家企业，秦皇岛骊骅淀粉股份公司、中粮华夏长城葡萄酒公司、秦皇岛金海粮油工业公司荣获“中国质量诚信企业”称号。[给力] ​,2,0,3,2014-08-12 11:01:44,https://weibo.cn/comment/BhUNMvOl2?uid=2417356033&rl=1#cmtfrm,秦皇岛骊骅淀粉股份,,,
宁夏发布,#大干150天#【发展循环经济链大地化工将工业废料“吃干榨尽”】宁夏大地循环发展股份有限公司将节能环保、绿色生产、循环经济作为最大的社会责任，走出一条资源综合利用新路子，被国家发改委等部门核定为“千家企业节能行动”实施单位，被自治区确定为循环经济重点发展企业。http://t.cn/Rhc3Nhc ​,2,1,0,2014-09-10 10:29:13,https://weibo.cn/comment/BmjYZc8QP?uid=3058967715&rl=1#cmtfrm,大地循环发展股份,,,
宁夏发布,#大干150天#【发展循环经济链大地化工将工业废料“吃干榨尽”】宁夏大地循环发展股份有限公司将节能环保、绿色生产、循环经济作为最大的社会责任，走出一条资源综合利用新路子，被国家发改委等部门核定为“千家企业节能行动”实施单位，被自治区确定为循环经济重点发展企业。http://t.cn/Rhc3Nhc ​,2,1,0,2014-09-10 10:29:13,https://weibo.cn/comment/BmjYZc8QP?uid=3058967715&rl=1#cmtfrm,大地循环发展股份,,,
安徽公安在线,#警民连心#【8旬老太失足落水 民警消防脱衣为其保暖帮寻亲】11月25日早晨，一位八旬老太太不慎掉入芜湖清水大闸污水处理厂附近水塘，芜湖市清水派出所民警和镜湖消防大队官兵先后赶到，将老人救上岸。在得知老人家在马鞍山市当涂县年陡一带后，民警驱车在当涂附近寻找，最终在三里村帮助老人找到家属。 ​,9,48,117,2014-11-28 15:20:04,https://weibo.cn/comment/BymEgCb2x?uid=1419172372&rl=1#cmtfrm,当涂县污水处理厂,,,
安徽公安在线,#警民连心#【8旬老太失足落水 民警消防脱衣为其保暖帮寻亲】11月25日早晨，一位八旬老太太不慎掉入芜湖清水大闸污水处理厂附近水塘，芜湖市清水派出所民警和镜湖消防大队官兵先后赶到，将老人救上岸。在得知老人家在马鞍山市当涂县年陡一带后，民警驱车在当涂附近寻找，最终在三里村帮助老人找到家属。 ​,9,48,117,2014-11-28 15:20:04,https://weibo.cn/comment/BymEgCb2x?uid=1419172372&rl=1#cmtfrm,当涂县污水处理厂,,,
秦皇岛发布,【秦皇岛首个风电项目12月底并网发电】#环保先锋#从昌黎大滩风电场项目部了解到，作为我市开工的首个风力发电项目，目前这里设备安装工作已接近尾声，工人们正忙碌着对部分设备进行调试，首批风机预计12月底可并网发电。[笑哈哈] ​,2,2,3,2014-11-20 16:17:33,https://weibo.cn/comment/Bx9BDai49?uid=2417356033&rl=1#cmtfrm,秦皇岛发电,,,
宁波发布,【4甬企入围中国外贸200强】#宁波新闻#海关总署最近公布了2013年中国外贸200强企业名单，我市有四家企业上榜。其中，宁波申洲针织有限公司和宁波奇美电子有限公司入围出口200强，宁波奇美电子有限公司、中基宁波集团股份有限公司和浙江逸盛石化有限公司进入进口200强。 ​,3,2,15,2014-04-17 14:05:45,https://weibo.cn/comment/B090nsiVh?uid=2568435544&rl=1#cmtfrm,宁波申洲针织,,,
宁波发布,【2014甬商百富榜出炉】#宁波新闻#昨天，由宁波市甬商发展研究会牵头制作的2014甬商百富榜发布。今年上榜门槛由去年的4.0亿元升至4.6亿元，100位富人的财富总额升至2432.6亿元，较上年增长近一成。网易公司丁磊以256亿元的身价问鼎2014甬商百富榜第一，而宁波本地首富再次由申洲针织的马建荣家族摘得。 ​,7,5,9,2014-06-28 19:05:04,https://weibo.cn/comment/Bb7JDd17S?uid=2568435544&rl=1#cmtfrm,宁波申洲针织,,,
宁波发布,【4甬企入围中国外贸200强】#宁波新闻#海关总署最近公布了2013年中国外贸200强企业名单，我市有四家企业上榜。其中，宁波申洲针织有限公司和宁波奇美电子有限公司入围出口200强，宁波奇美电子有限公司、中基宁波集团股份有限公司和浙江逸盛石化有限公司进入进口200强。 ​,3,2,15,2014-04-17 14:05:45,https://weibo.cn/comment/B090nsiVh?uid=2568435544&rl=1#cmtfrm,宁波申洲针织,,,
微博德阳,[围观]#第四届德阳市学术大会#中国航天科技集团航天产品工程定型指导专家，中国航天科技集团公司第五研究院总师、研究员王至尧作《增材制造——3D打印未来》专题报告。 ​,1,2,1,2014-09-19 10:48:16,https://weibo.cn/comment/BnGXbwXv5?uid=2811257732&rl=1#cmtfrm,中国航天科技集团公司第四研究院,,,
德州发布,#德州民生#【德州市将新建3个治污项目 2015年投入使用】日前，我市2014年重点流域水流域治理项目实施方案获国家发改委批复，拟获资金支持1420万元，用于3个污水处理厂建设。3项目分别为乐陵市污水处理厂污泥处置工程、禹城市城西污水处理厂和临邑县林子镇污水处理厂，3项目将于2015年建成。 ​,1,0,0,2014-06-18 09:55:39,https://weibo.cn/comment/B9xREkaOT?uid=2485817127&rl=1#cmtfrm,禹城市污水处理厂,,,
应城市委市政府新闻办,"1月15日，从湖北名牌产品授牌仪式上获悉,应城骏腾发自动焊接装备有限公司的骏腾发牌全自动高速钢桶缝焊机，湖北双环科技股份有限公司的红双环牌纯碱、红双圈牌氯化铵，湖北美基石膏制品有限公司的玉兰牌建筑用、食用石膏粉，湖北汤池温泉旅游有限公司的温泉旅游服务获得2013年度湖北名牌产品。 ​",0,0,2,2014-01-18 22:16:04,https://weibo.cn/comment/AsCDwCktV?uid=1492003612&rl=1#cmtfrm,湖北双环科技股份,,,
段郎说事,触目惊心：新疆一自然保护区被工业废渣侵蚀，草木尽毁。新疆宜化化工厂北侧一片开阔的荒漠上，从厂区进出的车辆满载工业废料及生活垃圾，直接倾倒在荒漠上，大片宝贵的植被被破坏，专家：保育投入和生态价值将毁于一旦。新闻来源见链接：新疆一自然保护区被工业废渣侵蚀 草木尽毁(图)[伤心] ​,21,46,180,2014-11-22 08:00:05,https://weibo.cn/comment/BxpcHrEjo?uid=1807715644&rl=1#cmtfrm,新疆宜化化工,,,
上海环境,【华谊能化开启“绿色化工”新征程】 #广角镜# 五十六年前的这里，曾是一片荒芜的滩涂，黄浦江水的潮涨潮落，寂静地述说着岁月的沧桑； 当有一天喧嚣的机器声唤醒了这片土地，作为上海华谊（集团）公司煤化工板块核心企业，以“绿色化工”为宗旨的上海焦化厂在此茁壮成长。华谊能化开启“绿色化工”新征程 ​,0,1,4,2014-10-31 10:42:03,https://weibo.cn/comment/Bu4Rwf622?uid=1787537264&rl=1#cmtfrm,上海焦化,,,
乐山发布,【马边11项目签约 金额达50亿元】昨（14）日，马边彝族自治县成立30周年优势产业推介暨项目签约仪式举行，中华化肥控股有限公司、重庆华强投资集团有限公司、和邦股份有限公司等省内外20余家客商参加推介活动，现场签约11个项目，签约金额50亿元。马边11项目签约 金额达50亿元   ——乐山新闻网 ​,3,2,0,2014-10-15 15:02:54,https://weibo.cn/comment/BrFJsbVJT?uid=1655730377&rl=1#cmtfrm,重庆华强控股（集团）,,,
乐山发布,【马边11项目签约 金额达50亿元】昨（14）日，马边彝族自治县成立30周年优势产业推介暨项目签约仪式举行，中华化肥控股有限公司、重庆华强投资集团有限公司、和邦股份有限公司等省内外20余家客商参加推介活动，现场签约11个项目，签约金额50亿元。马边11项目签约 金额达50亿元   ——乐山新闻网 ​,3,2,0,2014-10-15 15:02:54,https://weibo.cn/comment/BrFJsbVJT?uid=1655730377&rl=1#cmtfrm,重庆华强控股（集团）,,,
烟台环境,东地区华能热电基本都超标啊，尤其是日照，[衰][衰][衰]@山东环境 @威海环境 @公众环境研究中心马军 @日照环境@烟台环境保护 ​,0,50,10,2014-06-13 17:18:20,https://weibo.cn/comment/B8DBmr1hC?rl=1#cmtfrm,华能烟台发电,1,蔚薇2010,转发理由:【关于华能烟台电厂超标排放问题的回复】该企业现有4-7号发电机组4台，其中4、5、7号机组未安装脱硝设施，6号机组已安装低氮燃烧器，但还未经环保验收。该公司年内将完成4号和7号机组低氮燃烧器改造、SCR脱硝改造；其中，4号机组低氮燃烧器改造工作将于8月份完成，其余工程将于11月份完成。 @山东环境      ,@山东环境,@威海环境,@公众环境研究中心马军,@日照环境,@烟台环境保护,@山东环境
山东环境,东地区华能热电基本都超标啊，尤其是日照，[衰][衰][衰]@山东环境 @威海环境 @公众环境研究中心马军 @日照环境@烟台环境保护 ​,0,50,104,2014-06-13 08:49:59,https://weibo.cn/comment/B8DBmr1hC?rl=1#cmtfrm,华能烟台发电,1,蔚薇2010,转发理由:#互动#//@公众环境研究中心马军: 感谢烟台环保的积极跟进和回复[good]期待结果！//@烟台环境保护:感谢您对烟台环保工作的关注，您反映的烟台华能发电厂超标排放问题，我们已责成有关单位调查处理，调查结果将在第一时间向您反馈！      ,@山东环境,@威海环境,@公众环境研究中心马军,@日照环境,@烟台环境保护,@公众环境研究中心马军,@烟台环境保护
烟台环境,东地区华能热电基本都超标啊，尤其是日照，[衰][衰][衰]@山东环境 @威海环境 @公众环境研究中心马军 @日照环境@烟台环境保护 ​,0,50,117,2014-06-13 08:40:00,https://weibo.cn/comment/B8DBmr1hC?rl=1#cmtfrm,华能烟台发电,1,蔚薇2010,转发理由:感谢您对烟台环保工作的关注，您反映的烟台华能发电厂超标排放问题，我们已责成有关单位调查处理，调查结果将在第一时间向您反馈！ @豫鲁风骨 @生态小哥 @公众环境研究中心马军      ,@山东环境,@威海环境,@公众环境研究中心马军,@日照环境,@烟台环境保护,@豫鲁风骨,@生态小哥,@公众环境研究中心马军
上海松江水务,【松东公司召开2014年度政风行风建设座谈会】#基层动态#为进一步抓好排水行业行风建设，更好地服务于社会和企业，12月23日，上海松东水环境净化有限公司召开2014年政风行风建设社会义务监督员座谈会，听取社会各界对公司业务建设和服务工作的意见、建议。 ​,0,0,0,2014-12-25 10:42:03,https://weibo.cn/comment/BCrmPpwvD?uid=5292804254&rl=1#cmtfrm,上海松东水环境净化,,,
上海松江水务,【松东公司2015年工作着力强化“四个意识”】#基层动态#近日，上海松东水环境净化有限公司针对企业生产运行和综合发展的实际，对2015年总体工作做到早调研、早思考、早布置、早要求，在生产运行和综合工作中要求全公司人员强化“四个意识”，从质量、服务、成本、责任四个方面提出了具体要求。 ​,2,0,0,2014-11-13 14:21:12,https://weibo.cn/comment/Bw4QVtbVX?uid=5292804254&rl=1#cmtfrm,上海松东水环境净化,,,
上海松江水务,【开展教育实践活动 加强党的作风建设】#党的群众路线教育实践活动#近日，上海松东水环境净化有限公司党支部召开了党的群众路线教育实践活动总结会议，局党的群众路线教育实践活动领导小组成员到会指导，传达了局党委总结的会议相关精神，并全面总结回顾了松东公司党的群众路线教育实践活动开展情况。 ​,1,0,0,2014-11-11 13:13:51,https://weibo.cn/comment/BvLyB8rXe?uid=5292804254&rl=1#cmtfrm,上海松东水环境净化,,,
上海松江水务,【松东公司注重企业精细化管理】#基层水务#9月25日至26日，由中质协委派的审核组对上海松东水环境净化有限公司生产经营部、设备技术部、财务部、行政部四个部门的质量、环境、职业健康安全这“三体系”运行情况进行外部审核。审核组认为，松东公司管理工作有序有效，达到精细化，一致通过审核。 ​,3,0,0,2014-09-29 14:12:10,https://weibo.cn/comment/BpeyUDOmf?uid=5292804254&rl=1#cmtfrm,上海松东水环境净化,,,
大丰市环保志愿者,  2014-11-21 07:52。神木县新元综合利用发电有限公司在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明！ ​,0,0,0,2014-11-21 07:52:15,https://weibo.cn/comment/BxfJ275u5?uid=1707640501&rl=1#cmtfrm,神木县新元综合利用发电,,,
大丰市环保志愿者,  2014-11-21 07:52。神木县新元综合利用发电有限公司在线监测数据，详见污染地图APP。希望排放浓度高的企业作出公开说明！ ​,0,0,0,2014-11-21 07:52:15,https://weibo.cn/comment/BxfJ275u5?uid=1707640501&rl=1#cmtfrm,神木县新元综合利用发电,,,
界首发布,【阜阳市一季度亿元以上产值增速前十企业 界首3企业入列】这三家企业是：安徽新能电源科技有限公司 、安徽轰达电源有限公司、界首市华悦塑业有限公司。via@阜阳新闻网 http://t.cn/8sgyk9r ​,1,0,0,2014-05-07 17:41:05,https://weibo.cn/comment/B3cXJhCCQ?uid=2230474770&rl=1#cmtfrm,安徽轰达电源,,,,@阜阳新闻网
聊城发布,【茌平推动土地空间综合利用】鼓励和引导企业加大地上地下空间开发利用。省级重点项目舜海物流创新用地方式，利用园区内物流通道引进了恒宇机动车检测线项目，以60亩的“叠加”用地收纳了原本需要180亩的项目。而在茌平泉林纸业，核心设备被“请”上二楼，二层的高标准车间大大提高了土地使用效率。 ​,0,2,1,2014-05-31 03:21:33,https://weibo.cn/comment/B6LAKiZgq?uid=3768357411&rl=1#cmtfrm,茌平泉林纸业,,,
德州发布,#县市区风采#【德州乐陵铁营镇：荒地上“长”出循环经济示范园】乐陵市铁营镇投资5亿元，铺设了7条园区主干道，建设了21公里的排灌设施，架设了全长6公里的高压专线和通讯线路，工业用蓄水库和日处理能力达万吨的污水处理厂也开工建设。@乐陵发布 乐陵铁营镇：荒地上“长”出循环经济示范园 ​,1,1,1,2014-06-24 15:09:14,https://weibo.cn/comment/BautV82Db?uid=2485817127&rl=1#cmtfrm,乐陵市污水处理厂,,,,@乐陵发布
德州发布,#德州民生#【德州市将新建3个治污项目 2015年投入使用】日前，我市2014年重点流域水流域治理项目实施方案获国家发改委批复，拟获资金支持1420万元，用于3个污水处理厂建设。3项目分别为乐陵市污水处理厂污泥处置工程、禹城市城西污水处理厂和临邑县林子镇污水处理厂，3项目将于2015年建成。 ​,1,0,0,2014-06-18 09:55:39,https://weibo.cn/comment/B9xREkaOT?uid=2485817127&rl=1#cmtfrm,乐陵市污水处理厂,,,
龙江环保,【“污染控制与资源化生物技术联合研发中心”正式成立】由龙江环保集团股份有限公司与中国科学院环境生物技术重点实验室共同组建的“污染控制与资源化生物技术联合研发中心”正式成立。双方将以实现资源循环利用为目标，围绕着提升环境污染生物防控技术水平开展联合攻关，并运用市场机制集聚创新资源。 ​,0,0,0,2014-06-12 08:38:51,https://weibo.cn/comment/B8CNv0EzG?uid=1376804704&rl=1#cmtfrm,龙江环保集团股份,,,
宁夏发布,【夜晚突查17家重点排污企业 3家废水超标排放被抓现行】4月9日，银川市环保局开展“零点行动”，对辖区重点排污企业实施突击检查，在当日零时进行的第一次行动中，宁夏华峰化工有限公司、宁夏蓝星水务有限公司暖泉污水处理厂和永宁县第二污水处理厂废水超标排放被抓现行。http://t.cn/8s9Bztj ​,0,1,4,2014-04-11 15:11:33,https://weibo.cn/comment/AFckrc9Ub?uid=3058967715&rl=1#cmtfrm,宁夏华峰化工,,,
陕西省教育厅,#通知公告#【陕西省2014年研究生联合培养示范工作站专家遴选结果公示】拟确定由陕西延长石油（集团）有限责任公司研究院在@西北大学 设立的地质资源与地质工程共33个工作站为“陕西省研究生联合培养示范工作站”，将于10月12-14日予以公示。电话：029-88668826。详见： http://t.cn/R7PX8ae ​,6,2,9,2014-10-11 18:34:44,https://weibo.cn/comment/Br5ps3A4o?uid=3004938340&rl=1#cmtfrm,陕西延长石油(集团),,,,@西北大学
德州环境,关于临邑恒利热电有限公司在线数据超标情况的说明 @米斯特_徐 关于临邑恒利热电有限公司在线数据超标情况的说明 ​,0,7,7,2014-10-11 18:42:22,https://weibo.cn/comment/Br5syaQ83?uid=3577025333&rl=1#cmtfrm,临邑恒利热电,,,,@米斯特_徐
